"Step","bolivia-ACPPowerModel-h96-2024-05-18T17:06:09.485 - metrics/training_loss","bolivia-ACPPowerModel-h96-2024-05-18T17:06:09.485 - metrics/training_loss__MIN","bolivia-ACPPowerModel-h96-2024-05-18T17:06:09.485 - metrics/training_loss__MAX"
"4407","300220.5485774918","300220.5485774918","300220.5485774918"
"4409","305104.1623351538","305104.1623351538","305104.1623351538"
"4411","294837.6643718151","294837.6643718151","294837.6643718151"
"4413","306736.447001152","306736.447001152","306736.447001152"
"4415","305371.95987565035","305371.95987565035","305371.95987565035"
"4417","300903.25528431893","300903.25528431893","300903.25528431893"
"4419","299798.6790684442","299798.6790684442","299798.6790684442"
"4421","302677.7877659278","302677.7877659278","302677.7877659278"
"4423","307020.1148419339","307020.1148419339","307020.1148419339"
"4425","309362.1936040871","309362.1936040871","309362.1936040871"
"4427","301392.7442826107","301392.7442826107","301392.7442826107"
"4429","309097.5864979689","309097.5864979689","309097.5864979689"
"4431","308953.188313192","308953.188313192","308953.188313192"
"4433","305129.00551460567","305129.00551460567","305129.00551460567"
"4435","303532.79545544315","303532.79545544315","303532.79545544315"
"4437","306230.6469195386","306230.6469195386","306230.6469195386"
"4439","300527.80213823926","300527.80213823926","300527.80213823926"
"4441","298563.2901026894","298563.2901026894","298563.2901026894"
"4443","301696.1487441065","301696.1487441065","301696.1487441065"
"4445","298502.6511453388","298502.6511453388","298502.6511453388"
"4447","302083.4332686431","302083.4332686431","302083.4332686431"
"4449","307734.78306305874","307734.78306305874","307734.78306305874"
"4451","303279.19392365613","303279.19392365613","303279.19392365613"
"4453","306691.66321577365","306691.66321577365","306691.66321577365"
"4455","302193.2668732601","302193.2668732601","302193.2668732601"
"4457","310263.0756284085","310263.0756284085","310263.0756284085"
"4459","308449.3007967862","308449.3007967862","308449.3007967862"
"4461","298864.2407656022","298864.2407656022","298864.2407656022"
"4463","302133.0629844832","302133.0629844832","302133.0629844832"
"4465","308286.2644737534","308286.2644737534","308286.2644737534"
"4467","304690.95681551105","304690.95681551105","304690.95681551105"
"4469","306839.6691964532","306839.6691964532","306839.6691964532"
"4471","301785.4481252243","301785.4481252243","301785.4481252243"
"4473","304527.4701558789","304527.4701558789","304527.4701558789"
"4475","294861.23845441197","294861.23845441197","294861.23845441197"
"4477","303805.58551145135","303805.58551145135","303805.58551145135"
"4479","302086.24736103683","302086.24736103683","302086.24736103683"
"4481","301231.2753710657","301231.2753710657","301231.2753710657"
"4483","310074.41145676305","310074.41145676305","310074.41145676305"
"4485","305983.86635444313","305983.86635444313","305983.86635444313"
"4487","304045.68661935354","304045.68661935354","304045.68661935354"
"4489","298820.19846111","298820.19846111","298820.19846111"
"4491","300464.3360411247","300464.3360411247","300464.3360411247"
"4493","305237.5038382363","305237.5038382363","305237.5038382363"
"4495","309541.23792383325","309541.23792383325","309541.23792383325"
"4497","299489.358475405","299489.358475405","299489.358475405"
"4499","301024.10484335583","301024.10484335583","301024.10484335583"
"4501","304361.56892339536","304361.56892339536","304361.56892339536"
"4503","306499.99308363686","306499.99308363686","306499.99308363686"
"4505","309525.26899594424","309525.26899594424","309525.26899594424"
"4507","304292.9003098011","304292.9003098011","304292.9003098011"
"4509","302371.80945243756","302371.80945243756","302371.80945243756"
"4511","307298.3273519294","307298.3273519294","307298.3273519294"
"4513","307179.64608320175","307179.64608320175","307179.64608320175"
"4515","311635.63074196817","311635.63074196817","311635.63074196817"
"4517","302697.7340717339","302697.7340717339","302697.7340717339"
"4519","301453.2849245749","301453.2849245749","301453.2849245749"
"4521","307135.70392640075","307135.70392640075","307135.70392640075"
"4523","311904.82294782554","311904.82294782554","311904.82294782554"
"4525","303176.4537459909","303176.4537459909","303176.4537459909"
"4527","307173.9696639038","307173.9696639038","307173.9696639038"
"4529","305330.0537681767","305330.0537681767","305330.0537681767"
"4531","307002.8924269392","307002.8924269392","307002.8924269392"
"4533","302820.5101386603","302820.5101386603","302820.5101386603"
"4535","308608.3703504931","308608.3703504931","308608.3703504931"
"4537","304787.3563573627","304787.3563573627","304787.3563573627"
"4539","302292.14055455546","302292.14055455546","302292.14055455546"
"4541","313946.1859292721","313946.1859292721","313946.1859292721"
"4543","309595.33928366617","309595.33928366617","309595.33928366617"
"4545","302295.83212190703","302295.83212190703","302295.83212190703"
"4547","305742.765623153","305742.765623153","305742.765623153"
"4549","302363.87347219884","302363.87347219884","302363.87347219884"
"4551","302564.8675494134","302564.8675494134","302564.8675494134"
"4553","307069.1265776574","307069.1265776574","307069.1265776574"
"4555","303804.1340426509","303804.1340426509","303804.1340426509"
"4557","306465.7520092252","306465.7520092252","306465.7520092252"
"4559","308408.4702966055","308408.4702966055","308408.4702966055"
"4561","302815.7026382509","302815.7026382509","302815.7026382509"
"4563","308738.75105516915","308738.75105516915","308738.75105516915"
"4565","298405.25622709433","298405.25622709433","298405.25622709433"
"4567","305808.0399480384","305808.0399480384","305808.0399480384"
"4569","304942.3701519215","304942.3701519215","304942.3701519215"
"4571","304516.9189179931","304516.9189179931","304516.9189179931"
"4573","299828.5864433778","299828.5864433778","299828.5864433778"
"4575","301856.54799553286","301856.54799553286","301856.54799553286"
"4577","302673.495782741","302673.495782741","302673.495782741"
"4579","304253.00493394595","304253.00493394595","304253.00493394595"
"4581","303632.095219582","303632.095219582","303632.095219582"
"4583","305550.6530428927","305550.6530428927","305550.6530428927"
"4585","309182.03704298404","309182.03704298404","309182.03704298404"
"4587","307049.1083471948","307049.1083471948","307049.1083471948"
"4589","306313.16720681405","306313.16720681405","306313.16720681405"
"4591","300853.5614497855","300853.5614497855","300853.5614497855"
"4593","308157.90839875676","308157.90839875676","308157.90839875676"
"4595","304329.4318792586","304329.4318792586","304329.4318792586"
"4597","299130.75801374076","299130.75801374076","299130.75801374076"
"4599","307863.4965448878","307863.4965448878","307863.4965448878"
"4601","308147.8788692899","308147.8788692899","308147.8788692899"
"4603","304508.5181096856","304508.5181096856","304508.5181096856"
"4605","304727.8475054519","304727.8475054519","304727.8475054519"
"4607","307092.2946673614","307092.2946673614","307092.2946673614"
"4609","303030.07145591074","303030.07145591074","303030.07145591074"
"4611","301049.7597276751","301049.7597276751","301049.7597276751"
"4613","310016.52174367243","310016.52174367243","310016.52174367243"
"4615","302398.7658782728","302398.7658782728","302398.7658782728"
"4617","306477.69063238567","306477.69063238567","306477.69063238567"
"4619","303776.8666760159","303776.8666760159","303776.8666760159"
"4621","296985.87499746605","296985.87499746605","296985.87499746605"
"4623","309795.23693327897","309795.23693327897","309795.23693327897"
"4625","304948.20077854313","304948.20077854313","304948.20077854313"
"4627","313315.59099284746","313315.59099284746","313315.59099284746"
"4629","302007.72914473375","302007.72914473375","302007.72914473375"
"4631","301417.2826101225","301417.2826101225","301417.2826101225"
"4633","298094.0252005085","298094.0252005085","298094.0252005085"
"4635","309511.6266263175","309511.6266263175","309511.6266263175"
"4637","302948.9386156759","302948.9386156759","302948.9386156759"
"4639","297139.41342217254","297139.41342217254","297139.41342217254"
"4641","304707.7779649475","304707.7779649475","304707.7779649475"
"4643","301251.22196989856","301251.22196989856","301251.22196989856"
"4645","309011.680675062","309011.680675062","309011.680675062"
"4647","306802.16445029876","306802.16445029876","306802.16445029876"
"4649","312017.8204839873","312017.8204839873","312017.8204839873"
"4651","302725.1000184286","302725.1000184286","302725.1000184286"
"4653","307382.9361881922","307382.9361881922","307382.9361881922"
"4655","303518.22729913006","303518.22729913006","303518.22729913006"
"4657","305616.60091731686","305616.60091731686","305616.60091731686"
"4659","309802.880189846","309802.880189846","309802.880189846"
"4661","305004.94913546194","305004.94913546194","305004.94913546194"
"4663","305087.60649723804","305087.60649723804","305087.60649723804"
"4665","310028.3345035631","310028.3345035631","310028.3345035631"
"4667","297720.40090391494","297720.40090391494","297720.40090391494"
"4669","302490.3169506623","302490.3169506623","302490.3169506623"
"4671","302554.14775858994","302554.14775858994","302554.14775858994"
"4673","306826.78378607286","306826.78378607286","306826.78378607286"
"4675","304842.26437949826","304842.26437949826","304842.26437949826"
"4677","307119.0916805976","307119.0916805976","307119.0916805976"
"4679","299230.75637369015","299230.75637369015","299230.75637369015"
"4681","306712.1723875167","306712.1723875167","306712.1723875167"
"4683","310396.22133557557","310396.22133557557","310396.22133557557"
"4685","304232.04564859415","304232.04564859415","304232.04564859415"
"4687","295323.35967481567","295323.35967481567","295323.35967481567"
"4689","306424.824967417","306424.824967417","306424.824967417"
"4691","308032.3214659289","308032.3214659289","308032.3214659289"
"4693","304949.1714862736","304949.1714862736","304949.1714862736"
"4695","312546.95293158863","312546.95293158863","312546.95293158863"
"4697","302484.63652296993","302484.63652296993","302484.63652296993"
"4699","309487.78338613856","309487.78338613856","309487.78338613856"
"4701","308088.29191281996","308088.29191281996","308088.29191281996"
"4703","307269.6086975749","307269.6086975749","307269.6086975749"
"4705","299889.1253855018","299889.1253855018","299889.1253855018"
"4707","303856.88956847263","303856.88956847263","303856.88956847263"
"4709","303654.4379227143","303654.4379227143","303654.4379227143"
"4711","302469.60959556646","302469.60959556646","302469.60959556646"
"4713","311133.65876312734","311133.65876312734","311133.65876312734"
"4715","306197.066232034","306197.066232034","306197.066232034"
"4717","308314.60478936404","308314.60478936404","308314.60478936404"
"4719","305876.2538873325","305876.2538873325","305876.2538873325"
"4721","312063.6390875578","312063.6390875578","312063.6390875578"
"4723","310003.5524979965","310003.5524979965","310003.5524979965"
"4725","299364.48401512764","299364.48401512764","299364.48401512764"
"4727","307473.3985838054","307473.3985838054","307473.3985838054"
"4729","305829.6235284393","305829.6235284393","305829.6235284393"
"4731","307823.69632747106","307823.69632747106","307823.69632747106"
"4733","301778.9696917268","301778.9696917268","301778.9696917268"
"4735","310495.3500764648","310495.3500764648","310495.3500764648"
"4737","309662.3823084184","309662.3823084184","309662.3823084184"
"4739","307015.2908415004","307015.2908415004","307015.2908415004"
"4741","305035.37953522045","305035.37953522045","305035.37953522045"
"4743","309267.3487320959","309267.3487320959","309267.3487320959"
"4745","302019.10135814897","302019.10135814897","302019.10135814897"
"4747","305180.73007007124","305180.73007007124","305180.73007007124"
"4749","302157.1345901161","302157.1345901161","302157.1345901161"
"4751","299209.8394133784","299209.8394133784","299209.8394133784"
"4753","306075.89347465726","306075.89347465726","306075.89347465726"
"4755","307569.8545484679","307569.8545484679","307569.8545484679"
"4757","306340.5188165406","306340.5188165406","306340.5188165406"
"4759","298108.6330507037","298108.6330507037","298108.6330507037"
"4761","307880.46722349245","307880.46722349245","307880.46722349245"
"4763","301738.027138724","301738.027138724","301738.027138724"
"4765","306087.7177069642","306087.7177069642","306087.7177069642"
"4767","301717.9750635331","301717.9750635331","301717.9750635331"
"4769","309067.74966468196","309067.74966468196","309067.74966468196"
